year,month,latitude,upwelling_index,model
1991.0,9.0,43.0,1.097,gfdl
1991.0,9.0,44.0,0.767,gfdl
1991.0,9.0,45.0,0.74,gfdl
1991.0,9.0,46.0,0.601,gfdl
1991.0,9.0,47.0,0.533,gfdl
1991.0,10.0,31.0,0.463,gfdl
1991.0,10.0,32.0,0.465,gfdl
1991.0,10.0,33.0,0.638,gfdl
1991.0,10.0,34.0,0.487,gfdl
1991.0,10.0,35.0,0.962,gfdl
1991.0,10.0,36.0,0.672,gfdl
1991.0,10.0,37.0,0.589,gfdl
1991.0,10.0,38.0,0.484,gfdl
1991.0,10.0,39.0,0.714,gfdl
1991.0,10.0,40.0,0.475,gfdl
1991.0,10.0,41.0,0.293,gfdl
1991.0,10.0,42.0,0.262,gfdl
1991.0,10.0,43.0,0.22,gfdl
1991.0,10.0,44.0,0.106,gfdl
1991.0,10.0,45.0,0.139,gfdl
1991.0,10.0,46.0,0.068,gfdl
1991.0,10.0,47.0,0.149,gfdl
1991.0,11.0,31.0,0.368,gfdl
1991.0,11.0,32.0,0.39,gfdl
1991.0,11.0,33.0,0.588,gfdl
1991.0,11.0,34.0,0.515,gfdl
1991.0,11.0,35.0,0.883,gfdl
1991.0,11.0,36.0,0.684,gfdl
1991.0,11.0,37.0,0.736,gfdl
1991.0,11.0,38.0,0.505,gfdl
1991.0,11.0,39.0,0.49,gfdl
1991.0,11.0,40.0,0.141,gfdl
1991.0,11.0,41.0,-0.109,gfdl
1991.0,11.0,42.0,-0.415,gfdl
1991.0,11.0,43.0,-0.372,gfdl
1991.0,11.0,44.0,-0.726,gfdl
1991.0,11.0,45.0,-0.904,gfdl
1991.0,11.0,46.0,-0.61,gfdl
1991.0,11.0,47.0,-0.554,gfdl
1991.0,12.0,31.0,0.09,gfdl
1991.0,12.0,32.0,0.281,gfdl
1991.0,12.0,33.0,0.537,gfdl
1991.0,12.0,34.0,0.182,gfdl
1991.0,12.0,35.0,0.498,gfdl
1991.0,12.0,36.0,-0.069,gfdl
1991.0,12.0,37.0,0.283,gfdl
1991.0,12.0,38.0,0.365,gfdl
1991.0,12.0,39.0,0.043,gfdl
1991.0,12.0,40.0,-0.008,gfdl
1991.0,12.0,41.0,0.103,gfdl
1991.0,12.0,42.0,-0.028,gfdl
1991.0,12.0,43.0,-0.071,gfdl
1991.0,12.0,44.0,-0.471,gfdl
1991.0,12.0,45.0,-0.381,gfdl
1991.0,12.0,46.0,-0.199,gfdl
1991.0,12.0,47.0,-0.228,gfdl
1992.0,1.0,31.0,-0.149,gfdl
1992.0,1.0,32.0,-0.116,gfdl
1992.0,1.0,33.0,0.037,gfdl
1992.0,1.0,34.0,0.061,gfdl
1992.0,1.0,35.0,0.645,gfdl
1992.0,1.0,36.0,0.265,gfdl
1992.0,1.0,37.0,0.136,gfdl
1992.0,1.0,38.0,0.323,gfdl
1992.0,1.0,39.0,0.29,gfdl
1992.0,1.0,40.0,-0.0,gfdl
1992.0,1.0,41.0,-0.081,gfdl
1992.0,1.0,42.0,-0.088,gfdl
1992.0,1.0,43.0,-0.476,gfdl
1992.0,1.0,44.0,-0.553,gfdl
1992.0,1.0,45.0,-0.853,gfdl
1992.0,1.0,46.0,-0.549,gfdl
1992.0,1.0,47.0,-0.478,gfdl
1992.0,2.0,31.0,-0.05,gfdl
1992.0,2.0,32.0,-0.098,gfdl
1992.0,2.0,33.0,-0.126,gfdl
1992.0,2.0,34.0,0.058,gfdl
1992.0,2.0,35.0,0.179,gfdl
1992.0,2.0,36.0,-0.183,gfdl
1992.0,2.0,37.0,-0.145,gfdl
1992.0,2.0,38.0,0.002,gfdl
1992.0,2.0,39.0,0.19,gfdl
1992.0,2.0,40.0,-0.074,gfdl
1992.0,2.0,41.0,-0.087,gfdl
1992.0,2.0,42.0,-0.121,gfdl
1992.0,2.0,43.0,-0.003,gfdl
1992.0,2.0,44.0,-0.111,gfdl
1992.0,2.0,45.0,-0.141,gfdl
1992.0,2.0,46.0,0.033,gfdl
1992.0,2.0,47.0,-0.012,gfdl
1992.0,3.0,31.0,0.27,gfdl
1992.0,3.0,32.0,0.181,gfdl
1992.0,3.0,33.0,0.38,gfdl
1992.0,3.0,34.0,0.415,gfdl
1992.0,3.0,35.0,1.081,gfdl
1992.0,3.0,36.0,0.652,gfdl
1992.0,3.0,37.0,0.848,gfdl
1992.0,3.0,38.0,0.848,gfdl
1992.0,3.0,39.0,1.204,gfdl
1992.0,3.0,40.0,0.966,gfdl
1992.0,3.0,41.0,0.897,gfdl
1992.0,3.0,42.0,0.67,gfdl
1992.0,3.0,43.0,0.818,gfdl
1992.0,3.0,44.0,-0.047,gfdl
1992.0,3.0,45.0,0.229,gfdl
1992.0,3.0,46.0,0.13,gfdl
1992.0,3.0,47.0,0.051,gfdl
1992.0,4.0,31.0,0.743,gfdl
1992.0,4.0,32.0,0.525,gfdl
1992.0,4.0,33.0,0.78,gfdl
1992.0,4.0,34.0,0.654,gfdl
1992.0,4.0,35.0,1.132,gfdl
1992.0,4.0,36.0,0.68,gfdl
1992.0,4.0,37.0,0.602,gfdl
1992.0,4.0,38.0,0.624,gfdl
1992.0,4.0,39.0,0.791,gfdl
1992.0,4.0,40.0,0.503,gfdl
1992.0,4.0,41.0,-0.042,gfdl
1992.0,4.0,42.0,-0.317,gfdl
1992.0,4.0,43.0,-0.287,gfdl
1992.0,4.0,44.0,-0.721,gfdl
1992.0,4.0,45.0,-0.67,gfdl
1992.0,4.0,46.0,-0.305,gfdl
1992.0,4.0,47.0,-0.346,gfdl
1992.0,5.0,31.0,0.488,gfdl
1992.0,5.0,32.0,0.388,gfdl
1992.0,5.0,33.0,0.593,gfdl
1992.0,5.0,34.0,0.341,gfdl
1992.0,5.0,35.0,0.611,gfdl
1992.0,5.0,36.0,0.466,gfdl
1992.0,5.0,37.0,0.4,gfdl
1992.0,5.0,38.0,0.58,gfdl
1992.0,5.0,39.0,0.8,gfdl
1992.0,5.0,40.0,0.576,gfdl
1992.0,5.0,41.0,0.44,gfdl
1992.0,5.0,42.0,0.361,gfdl
1992.0,5.0,43.0,0.374,gfdl
1992.0,5.0,44.0,0.05,gfdl
1992.0,5.0,45.0,0.137,gfdl
1992.0,5.0,46.0,0.108,gfdl
1992.0,5.0,47.0,0.081,gfdl
1992.0,6.0,31.0,0.687,gfdl
1992.0,6.0,32.0,0.483,gfdl
1992.0,6.0,33.0,0.566,gfdl
1992.0,6.0,34.0,0.805,gfdl
1992.0,6.0,35.0,1.522,gfdl
1992.0,6.0,36.0,1.217,gfdl
1992.0,6.0,37.0,1.263,gfdl
1992.0,6.0,38.0,1.354,gfdl
1992.0,6.0,39.0,1.604,gfdl
1992.0,6.0,40.0,1.386,gfdl
1992.0,6.0,41.0,0.997,gfdl
1992.0,6.0,42.0,0.786,gfdl
1992.0,6.0,43.0,0.717,gfdl
1992.0,6.0,44.0,0.048,gfdl
1992.0,6.0,45.0,0.163,gfdl
1992.0,6.0,46.0,0.089,gfdl
1992.0,6.0,47.0,0.055,gfdl
1992.0,7.0,31.0,0.44,gfdl
1992.0,7.0,32.0,0.318,gfdl
1992.0,7.0,33.0,0.423,gfdl
1992.0,7.0,34.0,0.645,gfdl
1992.0,7.0,35.0,1.514,gfdl
1992.0,7.0,36.0,1.254,gfdl
1992.0,7.0,37.0,1.122,gfdl
1992.0,7.0,38.0,1.427,gfdl
1992.0,7.0,39.0,2.105,gfdl
1992.0,7.0,40.0,1.562,gfdl
1992.0,7.0,41.0,1.351,gfdl
1992.0,7.0,42.0,1.248,gfdl
1992.0,7.0,43.0,1.035,gfdl
1992.0,7.0,44.0,0.358,gfdl
1992.0,7.0,45.0,0.509,gfdl
1992.0,7.0,46.0,0.343,gfdl
1992.0,7.0,47.0,0.297,gfdl
1992.0,8.0,31.0,0.468,gfdl
1992.0,8.0,32.0,0.408,gfdl
1992.0,8.0,33.0,0.526,gfdl
1992.0,8.0,34.0,0.605,gfdl
1992.0,8.0,35.0,1.006,gfdl
1992.0,8.0,36.0,0.7,gfdl
1992.0,8.0,37.0,0.661,gfdl
1992.0,8.0,38.0,0.831,gfdl
1992.0,8.0,39.0,1.1,gfdl
1992.0,8.0,40.0,0.742,gfdl
1992.0,8.0,41.0,0.462,gfdl
1992.0,8.0,42.0,0.621,gfdl
1992.0,8.0,43.0,0.384,gfdl
1992.0,8.0,44.0,0.175,gfdl
1992.0,8.0,45.0,0.314,gfdl
1992.0,8.0,46.0,0.214,gfdl
1992.0,8.0,47.0,0.185,gfdl
1992.0,9.0,31.0,0.352,gfdl
1992.0,9.0,32.0,0.292,gfdl
1992.0,9.0,33.0,0.295,gfdl
1992.0,9.0,34.0,0.436,gfdl
1992.0,9.0,35.0,0.786,gfdl
1992.0,9.0,36.0,0.54,gfdl
1992.0,9.0,37.0,0.528,gfdl
1992.0,9.0,38.0,0.746,gfdl
1992.0,9.0,39.0,1.188,gfdl
1992.0,9.0,40.0,1.062,gfdl
1992.0,9.0,41.0,0.915,gfdl
1992.0,9.0,42.0,0.737,gfdl
1992.0,9.0,43.0,0.601,gfdl
1992.0,9.0,44.0,0.352,gfdl
1992.0,9.0,45.0,0.367,gfdl
1992.0,9.0,46.0,0.303,gfdl
1992.0,9.0,47.0,0.27,gfdl
1992.0,10.0,31.0,0.325,gfdl
1992.0,10.0,32.0,0.308,gfdl
1992.0,10.0,33.0,0.284,gfdl
1992.0,10.0,34.0,0.283,gfdl
1992.0,10.0,35.0,0.374,gfdl
1992.0,10.0,36.0,0.113,gfdl
1992.0,10.0,37.0,-0.016,gfdl
1992.0,10.0,38.0,0.061,gfdl
1992.0,10.0,39.0,0.487,gfdl
1992.0,10.0,40.0,0.484,gfdl
1992.0,10.0,41.0,0.454,gfdl
1992.0,10.0,42.0,0.436,gfdl
1992.0,10.0,43.0,0.408,gfdl
1992.0,10.0,44.0,0.281,gfdl
1992.0,10.0,45.0,0.27,gfdl
1992.0,10.0,46.0,0.158,gfdl
1992.0,10.0,47.0,0.098,gfdl
1992.0,11.0,31.0,0.346,gfdl
1992.0,11.0,32.0,0.373,gfdl
1992.0,11.0,33.0,0.379,gfdl
1992.0,11.0,34.0,0.478,gfdl
1992.0,11.0,35.0,0.963,gfdl
1992.0,11.0,36.0,0.526,gfdl
1992.0,11.0,37.0,0.655,gfdl
1992.0,11.0,38.0,0.56,gfdl
1992.0,11.0,39.0,0.787,gfdl
1992.0,11.0,40.0,0.601,gfdl
1992.0,11.0,41.0,0.333,gfdl
1992.0,11.0,42.0,0.15,gfdl
1992.0,11.0,43.0,0.175,gfdl
1992.0,11.0,44.0,-0.056,gfdl
1992.0,11.0,45.0,-0.001,gfdl
1992.0,11.0,46.0,0.328,gfdl
1992.0,11.0,47.0,0.234,gfdl
1992.0,12.0,31.0,0.512,gfdl
1992.0,12.0,32.0,0.215,gfdl
1992.0,12.0,33.0,0.633,gfdl
1992.0,12.0,34.0,0.384,gfdl
1992.0,12.0,35.0,0.494,gfdl
1992.0,12.0,36.0,0.273,gfdl
1992.0,12.0,37.0,0.383,gfdl
1992.0,12.0,38.0,0.385,gfdl
1992.0,12.0,39.0,0.508,gfdl
1992.0,12.0,40.0,0.253,gfdl
1992.0,12.0,41.0,-0.055,gfdl
1992.0,12.0,42.0,-0.194,gfdl
1992.0,12.0,43.0,-0.202,gfdl
1992.0,12.0,44.0,-0.225,gfdl
1992.0,12.0,45.0,-0.491,gfdl
1992.0,12.0,46.0,-0.198,gfdl
1992.0,12.0,47.0,-0.187,gfdl
1993.0,1.0,31.0,0.519,gfdl
1993.0,1.0,32.0,0.425,gfdl
1993.0,1.0,33.0,0.806,gfdl
1993.0,1.0,34.0,0.294,gfdl
1993.0,1.0,35.0,0.809,gfdl
1993.0,1.0,36.0,0.547,gfdl
1993.0,1.0,37.0,0.534,gfdl
1993.0,1.0,38.0,0.671,gfdl
1993.0,1.0,39.0,0.756,gfdl
1993.0,1.0,40.0,0.73,gfdl
1993.0,1.0,41.0,0.332,gfdl
1993.0,1.0,42.0,0.354,gfdl
1993.0,1.0,43.0,0.02,gfdl
1993.0,1.0,44.0,-0.213,gfdl
1993.0,1.0,45.0,-0.188,gfdl
1993.0,1.0,46.0,-0.015,gfdl
1993.0,1.0,47.0,0.056,gfdl
1993.0,2.0,31.0,0.314,gfdl
1993.0,2.0,32.0,0.173,gfdl
1993.0,2.0,33.0,0.327,gfdl
1993.0,2.0,34.0,-0.016,gfdl
1993.0,2.0,35.0,0.181,gfdl
1993.0,2.0,36.0,-0.168,gfdl
1993.0,2.0,37.0,-0.208,gfdl
1993.0,2.0,38.0,0.259,gfdl
1993.0,2.0,39.0,0.135,gfdl
1993.0,2.0,40.0,0.059,gfdl
1993.0,2.0,41.0,-0.125,gfdl
1993.0,2.0,42.0,-0.222,gfdl
1993.0,2.0,43.0,-0.294,gfdl
1993.0,2.0,44.0,-0.288,gfdl
1993.0,2.0,45.0,-0.257,gfdl
1993.0,2.0,46.0,-0.129,gfdl
1993.0,2.0,47.0,-0.213,gfdl
1993.0,3.0,31.0,0.445,gfdl
1993.0,3.0,32.0,0.342,gfdl
1993.0,3.0,33.0,0.491,gfdl
1993.0,3.0,34.0,0.659,gfdl
1993.0,3.0,35.0,1.207,gfdl
1993.0,3.0,36.0,0.656,gfdl
1993.0,3.0,37.0,0.694,gfdl
1993.0,3.0,38.0,0.716,gfdl
1993.0,3.0,39.0,1.07,gfdl
1993.0,3.0,40.0,0.624,gfdl
1993.0,3.0,41.0,0.339,gfdl
1993.0,3.0,42.0,-0.041,gfdl
1993.0,3.0,43.0,-0.28,gfdl
1993.0,3.0,44.0,-0.524,gfdl
1993.0,3.0,45.0,-0.496,gfdl
1993.0,3.0,46.0,-0.398,gfdl
1993.0,3.0,47.0,-0.424,gfdl
1993.0,4.0,31.0,0.533,gfdl
1993.0,4.0,32.0,0.518,gfdl
1993.0,4.0,33.0,0.686,gfdl
1993.0,4.0,34.0,0.916,gfdl
1993.0,4.0,35.0,1.645,gfdl
1993.0,4.0,36.0,1.143,gfdl
1993.0,4.0,37.0,1.125,gfdl
1993.0,4.0,38.0,1.392,gfdl
1993.0,4.0,39.0,1.711,gfdl
1993.0,4.0,40.0,1.201,gfdl
1993.0,4.0,41.0,0.948,gfdl
1993.0,4.0,42.0,0.708,gfdl
1993.0,4.0,43.0,0.501,gfdl
1993.0,4.0,44.0,-0.244,gfdl
1993.0,4.0,45.0,-0.087,gfdl
1993.0,4.0,46.0,0.001,gfdl
1993.0,4.0,47.0,-0.017,gfdl
1993.0,5.0,31.0,0.32,gfdl
1993.0,5.0,32.0,0.283,gfdl
1993.0,5.0,33.0,0.334,gfdl
1993.0,5.0,34.0,0.482,gfdl
1993.0,5.0,35.0,0.936,gfdl
1993.0,5.0,36.0,0.609,gfdl
1993.0,5.0,37.0,0.765,gfdl
1993.0,5.0,38.0,1.14,gfdl
1993.0,5.0,39.0,1.585,gfdl
1993.0,5.0,40.0,1.45,gfdl
1993.0,5.0,41.0,1.3,gfdl
1993.0,5.0,42.0,1.045,gfdl
1993.0,5.0,43.0,1.218,gfdl
1993.0,5.0,44.0,0.271,gfdl
1993.0,5.0,45.0,0.631,gfdl
1993.0,5.0,46.0,0.378,gfdl
1993.0,5.0,47.0,0.246,gfdl
1993.0,6.0,31.0,0.484,gfdl
1993.0,6.0,32.0,0.381,gfdl
1993.0,6.0,33.0,0.414,gfdl
1993.0,6.0,34.0,0.736,gfdl
1993.0,6.0,35.0,1.734,gfdl
1993.0,6.0,36.0,1.131,gfdl
1993.0,6.0,37.0,0.919,gfdl
1993.0,6.0,38.0,1.089,gfdl
1993.0,6.0,39.0,1.797,gfdl
1993.0,6.0,40.0,1.335,gfdl
1993.0,6.0,41.0,0.92,gfdl
1993.0,6.0,42.0,0.865,gfdl
1993.0,6.0,43.0,0.643,gfdl
1993.0,6.0,44.0,0.356,gfdl
1993.0,6.0,45.0,0.462,gfdl
1993.0,6.0,46.0,0.323,gfdl
1993.0,6.0,47.0,0.327,gfdl
1993.0,7.0,31.0,0.263,gfdl
1993.0,7.0,32.0,0.279,gfdl
1993.0,7.0,33.0,0.27,gfdl
1993.0,7.0,34.0,0.427,gfdl
1993.0,7.0,35.0,0.977,gfdl
1993.0,7.0,36.0,0.666,gfdl
1993.0,7.0,37.0,0.716,gfdl
1993.0,7.0,38.0,0.871,gfdl
1993.0,7.0,39.0,1.537,gfdl
1993.0,7.0,40.0,1.387,gfdl
1993.0,7.0,41.0,1.088,gfdl
1993.0,7.0,42.0,1.091,gfdl
1993.0,7.0,43.0,0.78,gfdl
1993.0,7.0,44.0,0.397,gfdl
1993.0,7.0,45.0,0.456,gfdl
1993.0,7.0,46.0,0.313,gfdl
1993.0,7.0,47.0,0.292,gfdl
1993.0,8.0,31.0,0.218,gfdl
1993.0,8.0,32.0,0.226,gfdl
1993.0,8.0,33.0,0.338,gfdl
1993.0,8.0,34.0,0.44,gfdl
1993.0,8.0,35.0,0.94,gfdl
1993.0,8.0,36.0,0.63,gfdl
1993.0,8.0,37.0,0.586,gfdl
1993.0,8.0,38.0,0.776,gfdl
1993.0,8.0,39.0,1.242,gfdl
1993.0,8.0,40.0,1.244,gfdl
1993.0,8.0,41.0,1.173,gfdl
1993.0,8.0,42.0,1.091,gfdl
1993.0,8.0,43.0,0.956,gfdl
1993.0,8.0,44.0,0.654,gfdl
1993.0,8.0,45.0,0.725,gfdl
1993.0,8.0,46.0,0.484,gfdl
1993.0,8.0,47.0,0.387,gfdl
1993.0,9.0,31.0,0.382,gfdl
1993.0,9.0,32.0,0.325,gfdl
1993.0,9.0,33.0,0.398,gfdl
1993.0,9.0,34.0,0.489,gfdl
1993.0,9.0,35.0,1.158,gfdl
1993.0,9.0,36.0,0.818,gfdl
1993.0,9.0,37.0,0.661,gfdl
1993.0,9.0,38.0,0.831,gfdl
1993.0,9.0,39.0,1.125,gfdl
1993.0,9.0,40.0,0.89,gfdl
1993.0,9.0,41.0,0.699,gfdl
1993.0,9.0,42.0,0.66,gfdl
1993.0,9.0,43.0,0.53,gfdl
1993.0,9.0,44.0,0.397,gfdl
1993.0,9.0,45.0,0.413,gfdl
1993.0,9.0,46.0,0.307,gfdl
1993.0,9.0,47.0,0.265,gfdl
1993.0,10.0,31.0,0.276,gfdl
1993.0,10.0,32.0,0.241,gfdl
1993.0,10.0,33.0,0.313,gfdl
1993.0,10.0,34.0,0.349,gfdl
1993.0,10.0,35.0,0.736,gfdl
1993.0,10.0,36.0,0.372,gfdl
1993.0,10.0,37.0,0.206,gfdl
1993.0,10.0,38.0,0.215,gfdl
1993.0,10.0,39.0,0.394,gfdl
1993.0,10.0,40.0,0.177,gfdl
1993.0,10.0,41.0,-0.035,gfdl
1993.0,10.0,42.0,-0.088,gfdl
1993.0,10.0,43.0,-0.113,gfdl
1993.0,10.0,44.0,-0.156,gfdl
1993.0,10.0,45.0,-0.234,gfdl
1993.0,10.0,46.0,-0.18,gfdl
1993.0,10.0,47.0,-0.147,gfdl
1993.0,11.0,31.0,0.138,gfdl
1993.0,11.0,32.0,0.155,gfdl
1993.0,11.0,33.0,0.223,gfdl
1993.0,11.0,34.0,0.321,gfdl
1993.0,11.0,35.0,0.73,gfdl
1993.0,11.0,36.0,0.242,gfdl
1993.0,11.0,37.0,0.243,gfdl
1993.0,11.0,38.0,0.22,gfdl
1993.0,11.0,39.0,0.464,gfdl
1993.0,11.0,40.0,0.23,gfdl
1993.0,11.0,41.0,0.18,gfdl
1993.0,11.0,42.0,0.031,gfdl
1993.0,11.0,43.0,0.042,gfdl
1993.0,11.0,44.0,0.009,gfdl
1993.0,11.0,45.0,-0.017,gfdl
1993.0,11.0,46.0,-0.083,gfdl
1993.0,11.0,47.0,-0.139,gfdl
1993.0,12.0,31.0,0.01,gfdl
1993.0,12.0,32.0,0.076,gfdl
1993.0,12.0,33.0,0.078,gfdl
1993.0,12.0,34.0,0.043,gfdl
1993.0,12.0,35.0,0.39,gfdl
1993.0,12.0,36.0,0.012,gfdl
1993.0,12.0,37.0,-0.091,gfdl
1993.0,12.0,38.0,-0.173,gfdl
1993.0,12.0,39.0,0.147,gfdl
1993.0,12.0,40.0,-0.285,gfdl
1993.0,12.0,41.0,-0.377,gfdl
1993.0,12.0,42.0,-0.608,gfdl
1993.0,12.0,43.0,-0.267,gfdl
1993.0,12.0,44.0,-0.58,gfdl
1993.0,12.0,45.0,-0.714,gfdl
1993.0,12.0,46.0,-0.225,gfdl
1993.0,12.0,47.0,-0.259,gfdl
1994.0,1.0,31.0,0.25,gfdl
1994.0,1.0,32.0,0.194,gfdl
1994.0,1.0,33.0,0.443,gfdl
1994.0,1.0,34.0,0.223,gfdl
1994.0,1.0,35.0,0.576,gfdl
1994.0,1.0,36.0,0.315,gfdl
1994.0,1.0,37.0,0.211,gfdl
1994.0,1.0,38.0,0.118,gfdl
1994.0,1.0,39.0,0.357,gfdl
1994.0,1.0,40.0,0.076,gfdl
1994.0,1.0,41.0,-0.382,gfdl
1994.0,1.0,42.0,-0.553,gfdl
1994.0,1.0,43.0,-0.587,gfdl
1994.0,1.0,44.0,-0.677,gfdl
1994.0,1.0,45.0,-0.964,gfdl
1994.0,1.0,46.0,-0.315,gfdl
1994.0,1.0,47.0,-0.253,gfdl
1994.0,2.0,31.0,0.111,gfdl
1994.0,2.0,32.0,0.129,gfdl
1994.0,2.0,33.0,0.329,gfdl
1994.0,2.0,34.0,0.233,gfdl
1994.0,2.0,35.0,0.455,gfdl
1994.0,2.0,36.0,0.136,gfdl
1994.0,2.0,37.0,0.282,gfdl
1994.0,2.0,38.0,0.273,gfdl
1994.0,2.0,39.0,0.479,gfdl
1994.0,2.0,40.0,0.29,gfdl
1994.0,2.0,41.0,0.081,gfdl
1994.0,2.0,42.0,-0.157,gfdl
1994.0,2.0,43.0,-0.244,gfdl
1994.0,2.0,44.0,-0.607,gfdl
1994.0,2.0,45.0,-0.814,gfdl
1994.0,2.0,46.0,-0.419,gfdl
1994.0,2.0,47.0,-0.36,gfdl
1994.0,3.0,31.0,0.394,gfdl
1994.0,3.0,32.0,0.396,gfdl
1994.0,3.0,33.0,0.509,gfdl
1994.0,3.0,34.0,0.446,gfdl
1994.0,3.0,35.0,0.932,gfdl
1994.0,3.0,36.0,0.492,gfdl
1994.0,3.0,37.0,0.522,gfdl
1994.0,3.0,38.0,0.516,gfdl
1994.0,3.0,39.0,0.611,gfdl
1994.0,3.0,40.0,0.618,gfdl
1994.0,3.0,41.0,0.423,gfdl
1994.0,3.0,42.0,0.442,gfdl
1994.0,3.0,43.0,0.364,gfdl
1994.0,3.0,44.0,-0.453,gfdl
1994.0,3.0,45.0,-0.296,gfdl
1994.0,3.0,46.0,-0.21,gfdl
1994.0,3.0,47.0,-0.202,gfdl
1994.0,4.0,31.0,0.452,gfdl
1994.0,4.0,32.0,0.403,gfdl
1994.0,4.0,33.0,0.541,gfdl
1994.0,4.0,34.0,0.7,gfdl
1994.0,4.0,35.0,1.374,gfdl
1994.0,4.0,36.0,0.825,gfdl
1994.0,4.0,37.0,0.9,gfdl
1994.0,4.0,38.0,1.181,gfdl
1994.0,4.0,39.0,1.541,gfdl
1994.0,4.0,40.0,1.19,gfdl
1994.0,4.0,41.0,0.923,gfdl
1994.0,4.0,42.0,0.821,gfdl
1994.0,4.0,43.0,0.636,gfdl
1994.0,4.0,44.0,-0.381,gfdl
1994.0,4.0,45.0,-0.24,gfdl
1994.0,4.0,46.0,-0.131,gfdl
1994.0,4.0,47.0,-0.092,gfdl
1994.0,5.0,31.0,0.362,gfdl
1994.0,5.0,32.0,0.303,gfdl
1994.0,5.0,33.0,0.356,gfdl
1994.0,5.0,34.0,0.609,gfdl
1994.0,5.0,35.0,1.253,gfdl
1994.0,5.0,36.0,0.84,gfdl
1994.0,5.0,37.0,0.907,gfdl
1994.0,5.0,38.0,1.445,gfdl
1994.0,5.0,39.0,1.797,gfdl
1994.0,5.0,40.0,1.528,gfdl
1994.0,5.0,41.0,1.112,gfdl
1994.0,5.0,42.0,0.951,gfdl
1994.0,5.0,43.0,1.017,gfdl
1994.0,5.0,44.0,0.08,gfdl
1994.0,5.0,45.0,0.291,gfdl
1994.0,5.0,46.0,0.128,gfdl
1994.0,5.0,47.0,0.131,gfdl
1994.0,6.0,31.0,0.367,gfdl
1994.0,6.0,32.0,0.282,gfdl
1994.0,6.0,33.0,0.329,gfdl
1994.0,6.0,34.0,0.496,gfdl
1994.0,6.0,35.0,1.271,gfdl
1994.0,6.0,36.0,1.121,gfdl
1994.0,6.0,37.0,0.857,gfdl
1994.0,6.0,38.0,1.015,gfdl
1994.0,6.0,39.0,1.61,gfdl
1994.0,6.0,40.0,1.419,gfdl
1994.0,6.0,41.0,0.994,gfdl
1994.0,6.0,42.0,0.949,gfdl
1994.0,6.0,43.0,0.903,gfdl
1994.0,6.0,44.0,0.301,gfdl
1994.0,6.0,45.0,0.476,gfdl
1994.0,6.0,46.0,0.231,gfdl
1994.0,6.0,47.0,0.149,gfdl
1994.0,7.0,31.0,0.233,gfdl
1994.0,7.0,32.0,0.215,gfdl
1994.0,7.0,33.0,0.242,gfdl
1994.0,7.0,34.0,0.329,gfdl
1994.0,7.0,35.0,0.73,gfdl
1994.0,7.0,36.0,0.618,gfdl
1994.0,7.0,37.0,0.482,gfdl
1994.0,7.0,38.0,0.781,gfdl
1994.0,7.0,39.0,1.402,gfdl
1994.0,7.0,40.0,1.333,gfdl
1994.0,7.0,41.0,1.139,gfdl
1994.0,7.0,42.0,1.11,gfdl
1994.0,7.0,43.0,1.141,gfdl
1994.0,7.0,44.0,0.648,gfdl
1994.0,7.0,45.0,0.759,gfdl
1994.0,7.0,46.0,0.553,gfdl
1994.0,7.0,47.0,0.479,gfdl
1994.0,8.0,31.0,0.198,gfdl
1994.0,8.0,32.0,0.288,gfdl
1994.0,8.0,33.0,0.3,gfdl
1994.0,8.0,34.0,0.402,gfdl
1994.0,8.0,35.0,0.998,gfdl
1994.0,8.0,36.0,0.7,gfdl
1994.0,8.0,37.0,0.76,gfdl
1994.0,8.0,38.0,0.759,gfdl
1994.0,8.0,39.0,0.979,gfdl
1994.0,8.0,40.0,0.891,gfdl
1994.0,8.0,41.0,0.658,gfdl
1994.0,8.0,42.0,0.509,gfdl
1994.0,8.0,43.0,0.452,gfdl
1994.0,8.0,44.0,0.329,gfdl
1994.0,8.0,45.0,0.37,gfdl
1994.0,8.0,46.0,0.244,gfdl
1994.0,8.0,47.0,0.236,gfdl
1994.0,9.0,31.0,0.294,gfdl
1994.0,9.0,32.0,0.267,gfdl
1994.0,9.0,33.0,0.294,gfdl
1994.0,9.0,34.0,0.31,gfdl
1994.0,9.0,35.0,0.693,gfdl
1994.0,9.0,36.0,0.448,gfdl
1994.0,9.0,37.0,0.43,gfdl
1994.0,9.0,38.0,0.596,gfdl
1994.0,9.0,39.0,0.755,gfdl
1994.0,9.0,40.0,0.746,gfdl
1994.0,9.0,41.0,0.707,gfdl
1994.0,9.0,42.0,0.698,gfdl
1994.0,9.0,43.0,0.78,gfdl
1994.0,9.0,44.0,0.462,gfdl
1994.0,9.0,45.0,0.562,gfdl
1994.0,9.0,46.0,0.424,gfdl
1994.0,9.0,47.0,0.369,gfdl
1994.0,10.0,31.0,0.221,gfdl
1994.0,10.0,32.0,0.172,gfdl
1994.0,10.0,33.0,0.269,gfdl
1994.0,10.0,34.0,0.408,gfdl
1994.0,10.0,35.0,1.07,gfdl
1994.0,10.0,36.0,0.748,gfdl
1994.0,10.0,37.0,0.81,gfdl
1994.0,10.0,38.0,0.881,gfdl
1994.0,10.0,39.0,1.25,gfdl
1994.0,10.0,40.0,0.765,gfdl
1994.0,10.0,41.0,0.407,gfdl
1994.0,10.0,42.0,0.304,gfdl
1994.0,10.0,43.0,0.211,gfdl
